"","KAYSERİ ÜNİVERSİTESİ","DEVLET","KAYSERİ","İKİNCİ Ö.","4100","1184","5284","393","247","640","6","2","8","0","0","0","4499","1433","5932",""
"","KIRIKKALE ÜNİVERSİTESİ","DEVLET","KIRIKKALE","BİRİNCİ Ö.","2899","1954","4853","7428","9410","16838","1584","1217","2801","393","186","579","12304","12767","25071",""
"","KIRIKKALE ÜNİVERSİTESİ","DEVLET","KIRIKKALE","İKİNCİ Ö.","1464","632","2096","4431","3059","7490","161","51","212","0","0","0","6056","3742","9798",""
"","KIRIKKALE ÜNİVERSİTESİ","DEVLET","KIRIKKALE","UZAKTAN Ö.","975","415","1390","35","133","168","0","0","0","0","0","0","1010","548","1558",""
"","KIRKLARELİ ÜNİVERSİTESİ","DEVLET","KIRKLARELİ","BİRİNCİ Ö.","4044","3120","7164","3863","4331","8194","385","388","773","11","12","23","8303","7851","16154",""
"","KIRKLARELİ ÜNİVERSİTESİ","DEVLET","KIRKLARELİ","İKİNCİ Ö.","1749","1112","2861","1547","1817","3364","198","18","216","0","0","0","3494","2947","6441",""
"","KIRKLARELİ ÜNİVERSİTESİ","DEVLET","KIRKLARELİ","UZAKTAN Ö.","0","0","0","0","0","0","139","15","154","0","0","0","139","15","154",""
"","KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ","DEVLET","KIRŞEHİR","BİRİNCİ Ö.","2914","2116","5030","3503","4747","8250","519","439","958","33","29","62","6969","7331","14300",""
"","KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ","DEVLET","KIRŞEHİR","İKİNCİ Ö.","762","398","1160","908","1044","1952","0","0","0","0","0","0","1670","1442","3112",""
"","KİLİS 7 ARALIK ÜNİVERSİTESİ","DEVLET","KİLİS","BİRİNCİ Ö.","1241","1050","2291","1950","2762","4712","211","138","349","1","0","1","3403","3950","7353",""
"","KİLİS 7 ARALIK ÜNİVERSİTESİ","DEVLET","KİLİS","İKİNCİ Ö.","218","187","405","584","475","1059","14","2","16","0","0","0","816","664","1480",""
"","KOCAELİ ÜNİVERSİTESİ","DEVLET","KOCAELİ","BİRİNCİ Ö.","9435","6054","15489","15266","13007","28273","2507","1975","4482","637","450","1087","27845","21486","49331",""
"","KOCAELİ ÜNİVERSİTESİ","DEVLET","KOCAELİ","İKİNCİ Ö.","5738","2176","7914","8259","3904","12163","290","103","393","0","0","0","14287","6183","20470",""
"","KOCAELİ ÜNİVERSİTESİ","DEVLET","KOCAELİ","UZAKTAN Ö.","464","363","827","250","555","805","63","27","90","0","0","0","777","945","1722",""
"","KOÇ ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","0","0","0","3356","3157","6513","376","430","806","323","305","628","4055","3892","7947",""
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"","KONYA GIDA VE TARIM ÜNİVERSİTESİ","VAKIF","KONYA","BİRİNCİ Ö.","0","0","0","157","163","320","41","31","72","0","0","0","198","194","392",""
"","KONYA TEKNİK ÜNİVERSİTESİ","DEVLET","KONYA","BİRİNCİ Ö.","2735","643","3378","3713","1813","5526","1159","500","1659","304","93","397","7911","3049","10960",""
"","KONYA TEKNİK ÜNİVERSİTESİ","DEVLET","KONYA","İKİNCİ Ö.","2070","383","2453","2581","541","3122","89","0","89","0","0","0","4740","924","5664",""
"","KTO KARATAY ÜNİVERSİTESİ","VAKIF","KONYA","BİRİNCİ Ö.","244","650","894","2955","3639","6594","296","293","589","29","12","41","3524","4594","8118",""
"","KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ","DEVLET","KÜTAHYA","BİRİNCİ Ö.","6035","3810","9845","8360","7896","16256","1995","1495","3490","225","105","330","16615","13306","29921",""
"","KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ","DEVLET","KÜTAHYA","İKİNCİ Ö.","2617","1265","3882","6835","4773","11608","471","63","534","0","0","0","9923","6101","16024",""
"","KÜTAHYA SAĞLIK BİLİMLERİ ÜNİVERSİTESİ","DEVLET","KÜTAHYA","BİRİNCİ Ö.","100","267","367","682","1527","2209","7","28","35","6","7","13","795","1829","2624",""
"","KÜTAHYA SAĞLIK BİLİMLERİ ÜNİVERSİTESİ","DEVLET","KÜTAHYA","İKİNCİ Ö.","49","100","149","0","0","0","0","0","0","0","0","0","49","100","149",""
"","LOKMAN HEKİM ÜNİVERSİTESİ","VAKIF","ANKARA","BİRİNCİ Ö.","31","49","80","80","214","294","0","7","7","0","0","0","111","270","381",""
"","MALATYA TURGUT ÖZAL ÜNİVERSİTESİ","DEVLET","MALATYA","BİRİNCİ Ö.","2147","1330","3477","214","147","361","0","0","0","0","0","0","2361","1477","3838",""
"","MALATYA TURGUT ÖZAL ÜNİVERSİTESİ","DEVLET","MALATYA","İKİNCİ Ö.","145","18","163","0","0","0","0","0","0","0","0","0","145","18","163",""
"","MALTEPE ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","717","620","1337","4127","4779","8906","610","705","1315","183","149","332","5637","6253","11890",""
"","MALTEPE ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","1","2","3","0","0","0","0","0","0","0","0","0","1","2","3",""
"","MALTEPE ÜNİVERSİTESİ","VAKIF","İSTANBUL","UZAKTAN Ö.","2","6","8","8","6","14","86","24","110","0","0","0","96","36","132",""
"","MANİSA CELÂL BAYAR ÜNİVERSİTESİ","DEVLET","MANİSA","BİRİNCİ Ö.","5687","4220","9907","9535","9618","19153","1445","1374","2819","263","238","501","16930","15450","32380",""
"","MANİSA CELÂL BAYAR ÜNİVERSİTESİ","DEVLET","MANİSA","İKİNCİ Ö.","3204","1579","4783","6026","3471","9497","21","32","53","0","0","0","9251","5082","14333",""
"","MANİSA CELÂL BAYAR ÜNİVERSİTESİ","DEVLET","MANİSA","UZAKTAN Ö.","409","526","935","152","106","258","314","140","454","0","0","0","875","772","1647",""
"","MARDİN ARTUKLU ÜNİVERSİTESİ","DEVLET","MARDİN","BİRİNCİ Ö.","1884","1455","3339","2253","2570","4823","436","217","653","34","10","44","4607","4252","8859",""
"","MARDİN ARTUKLU ÜNİVERSİTESİ","DEVLET","MARDİN","İKİNCİ Ö.","839","594","1433","24","16","40","217","41","258","0","0","0","1080","651","1731",""
"","MARDİN ARTUKLU ÜNİVERSİTESİ","DEVLET","MARDİN","UZAKTAN Ö.","45","5","50","0","0","0","0","0","0","0","0","0","45","5","50",""
"","MARMARA ÜNİVERSİTESİ","DEVLET","İSTANBUL","BİRİNCİ Ö.","2480","2280","4760","19973","21929","41902","7587","7564","15151","2258","1847","4105","32298","33620","65918",""
"","MARMARA ÜNİVERSİTESİ","DEVLET","İSTANBUL","İKİNCİ Ö.","1108","626","1734","3530","2528","6058","813","831","1644","0","0","0","5451","3985","9436",""
"","MARMARA ÜNİVERSİTESİ","DEVLET","İSTANBUL","UZAKTAN Ö.","922","883","1805","0","0","0","278","55","333","0","0","0","1200","938","2138",""
"","MEF ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","5","3","8","1324","1719","3043","103","53","156","0","0","0","1432","1775","3207",""
"","MERSİN ÜNİVERSİTESİ","DEVLET","MERSİN","BİRİNCİ Ö.","5203","3224","8427","10494","9287","19781","1308","1378","2686","296","312","608","17301","14201","31502",""
"","MERSİN ÜNİVERSİTESİ","DEVLET","MERSİN","İKİNCİ Ö.","2632","1062","3694","826","598","1424","142","94","236","0","0","0","3600","1754","5354",""
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"","MERSİN ÜNİVERSİTESİ","DEVLET","MERSİN","UZAKTAN Ö.","1218","635","1853","0","0","0","190","94","284","0","0","0","1408","729","2137",""
"","MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ","DEVLET","İSTANBUL","BİRİNCİ Ö.","61","175","236","3295","4437","7732","893","1284","2177","280","461","741","4529","6357","10886",""
"","MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ","DEVLET","MUĞLA","BİRİNCİ Ö.","5421","3593","9014","9618","9055","18673","1081","1178","2259","290","224","514","16410","14050","30460",""
"","MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ","DEVLET","MUĞLA","İKİNCİ Ö.","3279","1682","4961","3266","2004","5270","39","17","56","0","0","0","6584","3703","10287",""
"","MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ","DEVLET","MUĞLA","UZAKTAN Ö.","151","36","187","34","46","80","30","14","44","0","0","0","215","96","311",""
"","MUNZUR ÜNİVERSİTESİ","DEVLET","TUNCELİ","BİRİNCİ Ö.","1184","1034","2218","1251","921","2172","257","106","363","6","6","12","2698","2067","4765",""
"","MUNZUR ÜNİVERSİTESİ","DEVLET","TUNCELİ","İKİNCİ Ö.","0","0","0","295","144","439","26","2","28","0","0","0","321","146","467",""
"","MUŞ ALPARSLAN ÜNİVERSİTESİ","DEVLET","MUŞ","BİRİNCİ Ö.","1665","984","2649","2159","2580","4739","223","81","304","2","0","2","4049","3645","7694",""
"","MUŞ ALPARSLAN ÜNİVERSİTESİ","DEVLET","MUŞ","İKİNCİ Ö.","0","0","0","179","102","281","76","12","88","0","0","0","255","114","369",""
"","NECMETTİN ERBAKAN ÜNİVERSİTESİ","DEVLET","KONYA","BİRİNCİ Ö.","1883","736","2619","9078","12271","21349","2003","2189","4192","519","287","806","13483","15483","28966",""
"","NECMETTİN ERBAKAN ÜNİVERSİTESİ","DEVLET","KONYA","İKİNCİ Ö.","447","116","563","2146","2069","4215","964","205","1169","0","0","0","3557","2390","5947",""
"","NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ","DEVLET","NEVŞEHİR","BİRİNCİ Ö.","2191","2211","4402","3339","5220","8559","864","795","1659","131","93","224","6525","8319","14844",""
"","NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ","DEVLET","NEVŞEHİR","İKİNCİ Ö.","908","678","1586","1095","1223","2318","170","6","176","0","0","0","2173","1907","4080",""
"","NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ","DEVLET","NEVŞEHİR","UZAKTAN Ö.","183","302","485","0","0","0","0","0","0","0","0","0","183","302","485",""
"","NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ","DEVLET","NİĞDE","BİRİNCİ Ö.","3063","1870","4933","5809","6285","12094","1218","907","2125","188","110","298","10278","9172","19450",""
"","NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ","DEVLET","NİĞDE","İKİNCİ Ö.","1658","964","2622","2326","1395","3721","0","0","0","0","0","0","3984","2359","6343",""
"","NİŞANTAŞI ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","3497","2987","6484","5714","3203","8917","573","160","733","10","2","12","9794","6352","16146",""
"","NİŞANTAŞI ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","2397","1487","3884","0","0","0","0","0","0","0","0","0","2397","1487","3884",""
"","NUH NACİ YAZGAN ÜNİVERSİTESİ","VAKIF","KAYSERİ","BİRİNCİ Ö.","0","0","0","1407","1715","3122","61","30","91","0","0","0","1468","1745","3213",""
"","ONDOKUZ MAYIS ÜNİVERSİTESİ","DEVLET","SAMSUN","BİRİNCİ Ö.","4417","4135","8552","13460","14019","27479","2340","2249","4589","794","549","1343","21011","20952","41963",""
"","ONDOKUZ MAYIS ÜNİVERSİTESİ","DEVLET","SAMSUN","İKİNCİ Ö.","1928","1473","3401","1508","1106","2614","145","100","245","0","0","0","3581","2679","6260",""
"","ONDOKUZ MAYIS ÜNİVERSİTESİ","DEVLET","SAMSUN","UZAKTAN Ö.","980","769","1749","504","1060","1564","349","169","518","0","0","0","1833","1998","3831",""
"","ORDU ÜNİVERSİTESİ","DEVLET","ORDU","BİRİNCİ Ö.","3107","1917","5024","3009","4008","7017","543","557","1100","68","64","132","6727","6546","13273",""
"","ORDU ÜNİVERSİTESİ","DEVLET","ORDU","İKİNCİ Ö.","1445","676","2121","1246","1079","2325","0","0","0","0","0","0","2691","1755","4446",""
"","ORTA DOĞU TEKNİK ÜNİVERSİTESİ","DEVLET","ANKARA","BİRİNCİ Ö.","0","0","0","12700","8627","21327","2412","2253","4665","1674","1457","3131","16786","12337","29123",""
"","ORTA DOĞU TEKNİK ÜNİVERSİTESİ","DEVLET","ANKARA","İKİNCİ Ö.","28","3","31","0","0","0","165","83","248","0","0","0","193","86","279",""
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"","OSMANİYE KORKUT ATA ÜNİVERSİTESİ","DEVLET","OSMANİYE","BİRİNCİ Ö.","1741","966","2707","2811","2101","4912","348","220","568","52","25","77","4952","3312","8264",""
"","OSMANİYE KORKUT ATA ÜNİVERSİTESİ","DEVLET","OSMANİYE","İKİNCİ Ö.","942","382","1324","1723","930","2653","0","0","0","0","0","0","2665","1312","3977",""
"","ÖZYEĞİN ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","0","0","0","4093","3174","7267","409","176","585","136","52","188","4638","3402","8040",""
"","PAMUKKALE ÜNİVERSİTESİ","DEVLET","DENİZLİ","BİRİNCİ Ö.","5386","5461","10847","12455","12568","25023","1241","1360","2601","329","331","660","19411","19720","39131",""
"","PAMUKKALE ÜNİVERSİTESİ","DEVLET","DENİZLİ","İKİNCİ Ö.","2628","1711","4339","6481","4385","10866","127","93","220","0","0","0","9236","6189","15425",""
"","PİRİ REİS ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","1000","228","1228","1981","526","2507","45","20","65","34","2","36","3060","776","3836",""
"","RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ","DEVLET","RİZE","BİRİNCİ Ö.","2516","2040","4556","4446","5067","9513","729","613","1342","104","63","167","7795","7783","15578",""
"","RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ","DEVLET","RİZE","İKİNCİ Ö.","654","265","919","644","799","1443","57","39","96","0","0","0","1355","1103","2458",""
"","RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ","DEVLET","RİZE","UZAKTAN Ö.","0","0","0","0","0","0","78","19","97","0","0","0","78","19","97",""
"","SABANCI ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","0","0","0","2674","1601","4275","365","254","619","157","121","278","3196","1976","5172",""
"","SAĞLIK BİLİMLERİ ÜNİVERSİTESİ","DEVLET","İSTANBUL","BİRİNCİ Ö.","1227","2563","3790","1971","3743","5714","66","314","380","124","258","382","3388","6878","10266",""
"","SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ","DEVLET","SAKARYA","BİRİNCİ Ö.","6075","4233","10308","3139","876","4015","781","211","992","158","42","200","10153","5362","15515",""
"","SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ","DEVLET","SAKARYA","İKİNCİ Ö.","3552","1611","5163","2210","411","2621","75","46","121","0","0","0","5837","2068","7905",""
"","SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ","DEVLET","SAKARYA","UZAKTAN Ö.","0","0","0","0","0","0","2","2","4","0","0","0","2","2","4",""
"","SAKARYA ÜNİVERSİTESİ","DEVLET","SAKARYA","BİRİNCİ Ö.","276","978","1254","11374","12761","24135","3340","2804","6144","1028","567","1595","16018","17110","33128",""
"","SAKARYA ÜNİVERSİTESİ","DEVLET","SAKARYA","İKİNCİ Ö.","201","524","725","7699","5531","13230","332","125","457","0","0","0","8232","6180","14412",""
"","SAKARYA ÜNİVERSİTESİ","DEVLET","SAKARYA","UZAKTAN Ö.","2544","569","3113","1237","1843","3080","548","236","784","0","0","0","4329","2648","6977",""
"","SAMSUN ÜNİVERSİTESİ","DEVLET","SAMSUN","BİRİNCİ Ö.","534","178","712","478","236","714","0","0","0","0","0","0","1012","414","1426",""
"","SAMSUN ÜNİVERSİTESİ","DEVLET","SAMSUN","İKİNCİ Ö.","311","83","394","0","0","0","0","0","0","0","0","0","311","83","394",""
"","SANKO ÜNİVERSİTESİ","VAKIF","GAZİANTEP","BİRİNCİ Ö.","0","0","0","338","726","1064","20","30","50","0","1","1","358","757","1115",""
"","SELÇUK ÜNİVERSİTESİ","DEVLET","KONYA","BİRİNCİ Ö.","8899","6589","15488","12003","14078","26081","2571","2185","4756","1059","646","1705","24532","23498","48030",""
"","SELÇUK ÜNİVERSİTESİ","DEVLET","KONYA","İKİNCİ Ö.","3247","2063","5310","6920","5704","12624","908","182","1090","0","0","0","11075","7949","19024",""
"","SELÇUK ÜNİVERSİTESİ","DEVLET","KONYA","UZAKTAN Ö.","0","0","0","0","0","0","166","5","171","0","0","0","166","5","171",""
"","SİİRT ÜNİVERSİTESİ","DEVLET","SİİRT","BİRİNCİ Ö.","2193","1573","3766","3679","3226","6905","419","192","611","8","5","13","6299","4996","11295",""
"","SİİRT ÜNİVERSİTESİ","DEVLET","SİİRT","İKİNCİ Ö.","871","505","1376","874","638","1512","145","44","189","0","0","0","1890","1187","3077",""
"","SİNOP ÜNİVERSİTESİ","DEVLET","SİNOP","BİRİNCİ Ö.","1652","1102","2754","1996","2709","4705","230","141","371","12","8","20","3890","3960","7850",""
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"","SİNOP ÜNİVERSİTESİ","DEVLET","SİNOP","İKİNCİ Ö.","603","353","956","820","694","1514","104","13","117","0","0","0","1527","1060","2587",""
"","SİVAS CUMHURİYET ÜNİVERSİTESİ","DEVLET","SİVAS","BİRİNCİ Ö.","6175","5358","11533","10262","12170","22432","1666","1460","3126","257","169","426","18360","19157","37517",""
"","SİVAS CUMHURİYET ÜNİVERSİTESİ","DEVLET","SİVAS","İKİNCİ Ö.","1800","1010","2810","5268","3942","9210","727","134","861","0","0","0","7795","5086","12881",""
"","SİVAS CUMHURİYET ÜNİVERSİTESİ","DEVLET","SİVAS","UZAKTAN Ö.","0","0","0","499","854","1353","0","0","0","0","0","0","499","854","1353",""
"","SÜLEYMAN DEMİREL ÜNİVERSİTESİ","DEVLET","ISPARTA","BİRİNCİ Ö.","729","1806","2535","10411","11538","21949","2532","2059","4591","741","503","1244","14413","15906","30319",""
"","SÜLEYMAN DEMİREL ÜNİVERSİTESİ","DEVLET","ISPARTA","İKİNCİ Ö.","530","1054","1584","6347","4639","10986","1018","44","1062","0","0","0","7895","5737","13632",""
"","SÜLEYMAN DEMİREL ÜNİVERSİTESİ","DEVLET","ISPARTA","UZAKTAN Ö.","0","0","0","55","21","76","390","52","442","0","0","0","445","73","518",""
"","ŞIRNAK ÜNİVERSİTESİ","DEVLET","ŞIRNAK","BİRİNCİ Ö.","599","417","1016","750","359","1109","205","68","273","6","0","6","1560","844","2404",""
"","ŞIRNAK ÜNİVERSİTESİ","DEVLET","ŞIRNAK","İKİNCİ Ö.","5","5","10","88","24","112","0","0","0","0","0","0","93","29","122",""
"","TARSUS ÜNİVERSİTESİ","DEVLET","MERSİN","BİRİNCİ Ö.","535","589","1124","562","160","722","176","85","261","12","10","22","1285","844","2129",""
"","TARSUS ÜNİVERSİTESİ","DEVLET","MERSİN","İKİNCİ Ö.","159","77","236","68","6","74","12","7","19","0","0","0","239","90","329",""
"","TED ÜNİVERSİTESİ","VAKIF","ANKARA","BİRİNCİ Ö.","0","0","0","1174","1899","3073","38","68","106","0","0","0","1212","1967","3179",""
"","TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ","DEVLET","TEKİRDAĞ","BİRİNCİ Ö.","6199","3717","9916","5913","5376","11289","811","796","1607","115","120","235","13038","10009","23047",""
"","TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ","DEVLET","TEKİRDAĞ","İKİNCİ Ö.","1375","611","1986","1330","543","1873","58","29","87","0","0","0","2763","1183","3946",""
"","TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ","VAKIF","ANKARA","BİRİNCİ Ö.","0","0","0","2702","2543","5245","380","233","613","152","42","194","3234","2818","6052",""
"","TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ","DEVLET","TOKAT","BİRİNCİ Ö.","4501","3574","8075","6311","7443","13754","1200","988","2188","236","120","356","12248","12125","24373",""
"","TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ","DEVLET","TOKAT","İKİNCİ Ö.","1058","647","1705","2246","1760","4006","76","35","111","0","0","0","3380","2442","5822",""
"","TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ","DEVLET","TOKAT","UZAKTAN Ö.","0","0","0","4","9","13","0","0","0","0","0","0","4","9","13",""
"","TOROS ÜNİVERSİTESİ","VAKIF","MERSİN","BİRİNCİ Ö.","448","605","1053","936","874","1810","218","109","327","2","3","5","1604","1591","3195",""
"","TRABZON ÜNİVERSİTESİ","DEVLET","TRABZON","BİRİNCİ Ö.","1690","1632","3322","2943","4765","7708","412","541","953","125","122","247","5170","7060","12230",""
"","TRABZON ÜNİVERSİTESİ","DEVLET","TRABZON","İKİNCİ Ö.","32","17","49","378","523","901","0","0","0","0","0","0","410","540","950",""
"","TRABZON ÜNİVERSİTESİ","DEVLET","TRABZON","UZAKTAN Ö.","0","0","0","14","9","23","36","16","52","0","0","0","50","25","75",""
"","TRAKYA ÜNİVERSİTESİ","DEVLET","EDİRNE","BİRİNCİ Ö.","6429","4213","10642","10234","11098","21332","1361","1455","2816","306","279","585","18330","17045","35375",""
"","TRAKYA ÜNİVERSİTESİ","DEVLET","EDİRNE","İKİNCİ Ö.","1991","730","2721","3132","1984","5116","45","5","50","0","0","0","5168","2719","7887",""
"","TRAKYA ÜNİVERSİTESİ","DEVLET","EDİRNE","UZAKTAN Ö.","452","159","611","0","0","0","327","97","424","0","0","0","779","256","1035",""
"","TÜRK HAVA KURUMU ÜNİVERSİTESİ","VAKIF","ANKARA","BİRİNCİ Ö.","327","186","513","1768","712","2480","102","31","133","76","13","89","2273","942","3215",""
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"","TÜRK HAVA KURUMU ÜNİVERSİTESİ","VAKIF","ANKARA","İKİNCİ Ö.","12","7","19","0","0","0","0","0","0","0","0","0","12","7","19",""
"","TÜRK-ALMAN ÜNİVERSİTESİ","DEVLET","İSTANBUL","BİRİNCİ Ö.","0","0","0","940","797","1737","71","81","152","7","6","13","1018","884","1902",""
"","TÜRK-ALMAN ÜNİVERSİTESİ","DEVLET","İSTANBUL","İKİNCİ Ö.","0","0","0","0","0","0","17","4","21","0","0","0","17","4","21",""
"","UFUK ÜNİVERSİTESİ","VAKIF","ANKARA","BİRİNCİ Ö.","564","734","1298","1170","1824","2994","532","337","869","5","3","8","2271","2898","5169",""
"","UŞAK ÜNİVERSİTESİ","DEVLET","UŞAK","BİRİNCİ Ö.","2383","2032","4415","6783","7025","13808","824","642","1466","111","64","175","10101","9763","19864",""
"","UŞAK ÜNİVERSİTESİ","DEVLET","UŞAK","İKİNCİ Ö.","1250","985","2235","4379","3019","7398","17","3","20","0","0","0","5646","4007","9653",""
"","ÜSKÜDAR ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","1368","2787","4155","3108","6350","9458","946","2150","3096","26","80","106","5448","11367","16815",""
"","ÜSKÜDAR ÜNİVERSİTESİ","VAKIF","İSTANBUL","İKİNCİ Ö.","908","1260","2168","0","0","0","0","0","0","0","0","0","908","1260","2168",""
"","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","DEVLET","VAN","BİRİNCİ Ö.","3602","2590","6192","7569","6743","14312","2216","1155","3371","413","161","574","13800","10649","24449",""
"","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","DEVLET","VAN","İKİNCİ Ö.","253","125","378","750","523","1273","730","115","845","0","0","0","1733","763","2496",""
"","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","DEVLET","VAN","UZAKTAN Ö.","0","0","0","0","0","0","45","8","53","0","0","0","45","8","53",""
"","YALOVA ÜNİVERSİTESİ","DEVLET","YALOVA","BİRİNCİ Ö.","2047","1905","3952","2601","2404","5005","435","263","698","107","80","187","5190","4652","9842",""
"","YALOVA ÜNİVERSİTESİ","DEVLET","YALOVA","İKİNCİ Ö.","940","664","1604","594","606","1200","68","46","114","0","0","0","1602","1316","2918",""
"","YAŞAR ÜNİVERSİTESİ","VAKIF","İZMİR","BİRİNCİ Ö.","765","577","1342","3964","4190","8154","338","393","731","94","88","182","5161","5248","10409",""
"","YAŞAR ÜNİVERSİTESİ","VAKIF","İZMİR","UZAKTAN Ö.","0","0","0","0","0","0","10","4","14","0","0","0","10","4","14",""
"","YEDİTEPE ÜNİVERSİTESİ","VAKIF","İSTANBUL","BİRİNCİ Ö.","0","0","0","9156","10677","19833","1654","2374","4028","612","592","1204","11422","13643","25065",""
"","YILDIZ TEKNİK ÜNİVERSİTESİ","DEVLET","İSTANBUL","BİRİNCİ Ö.","73","51","124","14182","9569","23751","3064","2602","5666","1326","1026","2352","18645","13248","31893",""
"","YILDIZ TEKNİK ÜNİVERSİTESİ","DEVLET","İSTANBUL","İKİNCİ Ö.","24","6","30","1147","239","1386","607","523","1130","0","0","0","1778","768","2546",""
"","YOZGAT BOZOK ÜNİVERSİTESİ","DEVLET","YOZGAT","BİRİNCİ Ö.","3415","1976","5391","3655","4143","7798","656","336","992","35","9","44","7761","6464","14225",""
"","YOZGAT BOZOK ÜNİVERSİTESİ","DEVLET","YOZGAT","İKİNCİ Ö.","867","600","1467","1876","1440","3316","0","0","0","0","0","0","2743","2040","4783",""
"","YÜKSEK İHTİSAS ÜNİVERSİTESİ","VAKIF","ANKARA","BİRİNCİ Ö.","43","155","198","182","438","620","0","2","2","0","0","0","225","595","820",""
"","ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ","DEVLET","ZONGULDAK","BİRİNCİ Ö.","4341","4089","8430","6612","7805","14417","967","889","1856","149","94","243","12069","12877","24946",""
"","ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ","DEVLET","ZONGULDAK","İKİNCİ Ö.","1580","918","2498","3648","2298","5946","207","41","248","0","0","0","5435","3257","8692",""
"","ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ","DEVLET","ZONGULDAK","UZAKTAN Ö.","0","0","0","0","0","0","64","14","78","0","0","0","64","14","78",""
"","TOPLAM","","","","705230.5","709484.5","1414715","1189711","1020638.5","2210349.5","110556","86531","197087","26760.5","21339","48099.5","2032258","1837993","3870251",""
"","","","","","","","","","","","","","","","","","","","",""
